production_order_id,product_id,plant_id,planned_qty,actual_qty,start_date,end_date,defect_rate_pct,production_cost
PO002539,P00128,Plant_B,,400,2022-06-22,2024-02-18,15,25000
PO002540,P00243,Plant_B,2000,,2023-07-16,2024-02-03,0.5,25000
PO002541,P00087,,2000,5000,2023-04-04,2022-10-23,,
PO002542,P00236,PLANT-A,500,,2024-10-06,2022-01-22,3.5,10000
PO002543,P00002,Plant_A,,1800,2024-05-29,2024-04-20,,25000
PO002544,P00066,Plant_A,500,,2023-05-03,2024-04-25,15,
PO002545,P00168,PLANT-A,,1800,2022-08-01,2023-04-24,,-5000
PO002546,P00179,PLANT-A,,1800,2022-02-02,2024-06-03,,10000
PO002547,P00183,Plant_B,100,5000,2023-03-26,2024-07-10,3.5,
PO002548,P00153,,100,1800,2024-06-10,2022-11-29,3.5,10000
PO002549,P00234,,100,,2024-07-14,2023-05-25,0.5,10000
PO002550,P00171,Plant_B,2000,5000,2024-03-28,2023-09-27,15,
PO002551,P00037,,100,400,2023-11-03,2023-12-29,15,80000
PO002552,P00049,,,1800,2024-07-16,2022-09-17,,25000
PO002553,P00257,,,400,2023-07-25,2023-10-29,,10000
PO002554,P00187,,,400,2023-12-25,2024-07-01,1.2,-5000
PO002555,P00201,Plant_A,2000,5000,2024-02-21,2022-04-16,,
PO002556,P00254,Plant_A,500,5000,2023-05-05,2025-01-04,3.5,25000
PO002557,P00015,,2000,1800,2024-06-25,2024-04-23,15,
PO002558,P00041,Plant_A,2000,5000,2022-11-03,2022-03-23,1.2,10000
PO002559,P00275,PLANT-A,,400,2023-05-24,2022-07-02,,
PO002560,P00296,PLANT-A,,5000,2023-09-06,2022-12-19,1.2,-5000
PO002561,P00292,PLANT-A,500,1800,2024-04-03,2023-02-23,1.2,25000
PO002562,P00048,Plant_B,100,50,2022-02-09,2023-05-17,3.5,-5000
PO002563,P00263,PLANT-A,2000,50,2022-01-01,2024-12-31,3.5,25000
PO002564,P00094,PLANT-A,100,400,2022-03-08,2023-05-04,3.5,
PO002565,P00083,Plant_B,100,50,2023-04-19,2024-08-24,0.5,80000
PO002566,P00271,PLANT-A,2000,5000,2022-10-09,2024-12-14,,-5000
PO002567,P00203,,2000,,2024-04-10,2022-10-02,1.2,
PO002568,P00085,,500,1800,2024-08-05,2023-12-23,15,
PO002569,P00257,,500,400,2024-10-06,2022-06-24,1.2,80000
PO002570,P00100,Plant_B,,400,2024-11-09,2023-03-20,1.2,
PO002571,P00101,Plant_A,100,50,2024-03-03,2024-08-22,0.5,10000
PO002572,P00085,Plant_A,,5000,2024-07-09,2023-02-17,3.5,25000
PO002573,P00280,,2000,,2023-08-04,2024-03-20,,-5000
PO002574,P00047,Plant_A,,,2022-02-09,2025-01-17,0.5,25000
PO002575,P00079,PLANT-A,,400,2022-05-25,2023-03-25,3.5,80000
PO002576,P00125,PLANT-A,100,,2023-08-25,2023-11-05,0.5,
PO002577,P00136,Plant_B,500,1800,2022-10-26,2023-11-21,,-5000
PO002578,P00106,Plant_B,2000,5000,2023-06-10,2025-01-18,15,10000
PO002579,P00271,,,5000,2023-11-25,2022-12-07,0.5,
PO002580,P00180,PLANT-A,2000,5000,2022-08-26,2024-07-03,,
PO002581,P00150,Plant_B,,1800,2024-02-04,2024-08-28,15,10000
PO002582,P00017,PLANT-A,500,,2024-12-09,2024-08-11,15,
PO002583,P00134,Plant_A,100,1800,2024-10-11,2022-12-16,3.5,80000
PO002584,P00145,,100,5000,2024-09-18,2022-04-25,15,10000
PO002585,P00114,Plant_B,100,,2023-06-15,2025-01-02,3.5,10000
PO002586,P00149,Plant_A,100,50,2022-10-20,2022-10-01,,
PO002587,P00156,Plant_A,100,5000,2022-11-27,2022-06-08,1.2,25000
PO002588,P00030,PLANT-A,100,1800,2024-10-01,2022-07-29,,10000
PO002589,P00019,,100,5000,2023-12-17,2024-09-12,0.5,
PO002590,P00082,,500,50,2023-02-22,2023-05-22,3.5,
PO002591,P00295,PLANT-A,100,,2023-06-29,2025-01-09,,
PO002592,P00018,Plant_B,100,5000,2022-10-09,2022-09-04,,10000
PO002593,P00247,Plant_B,100,5000,2022-05-31,2025-01-05,,25000
PO002594,P00132,,100,1800,2024-02-06,2022-07-29,0.5,-5000
PO002595,P00225,PLANT-A,100,5000,2023-03-20,2023-10-22,3.5,-5000
PO002596,P00250,,,50,2024-09-08,2023-05-20,,10000
PO002597,P00249,,100,,2024-03-15,2023-09-22,15,10000
PO002598,P00142,Plant_B,,,2023-10-23,2022-07-29,,25000
PO002599,P00253,PLANT-A,500,1800,2022-10-20,2022-12-18,,10000
PO002600,P00013,Plant_B,500,50,2023-02-26,2023-08-02,15,10000
PO002601,P00257,Plant_A,,5000,2022-11-26,2023-05-15,1.2,10000
PO002602,P00285,Plant_A,100,50,2023-11-17,2024-01-17,0.5,80000
PO002603,P00075,Plant_A,500,,2022-01-17,2024-09-19,15,10000
PO002604,P00125,Plant_B,2000,,2022-06-15,2023-12-25,,10000
PO002605,P00095,,,5000,2023-06-09,2023-03-01,,25000
PO002606,P00130,,2000,,2023-05-31,2024-11-23,15,25000
PO002607,P00190,PLANT-A,,400,2022-01-28,2023-12-29,0.5,
PO002608,P00204,Plant_A,,,2022-02-07,2022-08-17,0.5,10000
PO002609,P00231,,500,400,2023-08-17,2022-01-07,,25000
PO002610,P00183,PLANT-A,2000,,2022-05-24,2022-07-19,1.2,-5000
PO002611,P00034,PLANT-A,2000,1800,2024-12-18,2023-06-20,3.5,25000
PO002612,P00041,Plant_B,500,5000,2023-03-09,2022-10-04,0.5,80000
PO002613,P00060,PLANT-A,500,5000,2023-08-03,2024-08-26,15,
PO002614,P00114,PLANT-A,2000,50,2023-12-07,2024-10-28,3.5,25000
PO002615,P00202,,100,50,2023-04-01,2024-06-30,1.2,10000
PO002616,P00262,Plant_B,2000,,2023-09-25,2022-09-06,15,-5000
PO002617,P00206,Plant_B,2000,,2023-12-24,2023-02-11,3.5,-5000
PO002618,P00224,Plant_B,2000,400,2023-06-30,2022-04-06,3.5,80000
PO002619,P00232,,500,,2024-10-14,2022-04-12,15,-5000
PO002620,P00022,Plant_A,500,50,2022-07-31,2023-06-29,1.2,25000
PO002621,P00048,Plant_A,500,50,2022-10-25,2022-07-22,1.2,80000
PO002622,P00041,Plant_A,,5000,2022-04-20,2024-12-15,15,-5000
PO002623,P00008,Plant_A,2000,5000,2024-02-12,2022-10-27,1.2,10000
PO002624,P00240,,500,50,2024-11-01,2023-05-14,0.5,-5000
PO002625,P00041,Plant_B,2000,,2023-07-22,2024-08-13,1.2,80000
PO002626,P00261,,2000,5000,2024-07-28,2023-03-21,,
PO002627,P00040,PLANT-A,500,,2022-02-20,2023-04-19,3.5,80000
PO002628,P00231,,100,50,2022-06-10,2023-06-29,1.2,-5000
PO002629,P00263,Plant_B,100,,2023-12-03,2022-02-28,1.2,25000
PO002630,P00048,Plant_A,100,50,2023-07-12,2024-01-04,,-5000
PO002631,P00066,,,,2023-04-23,2022-02-19,0.5,10000
PO002632,P00078,Plant_A,,50,2022-12-06,2022-01-04,3.5,80000
PO002633,P00136,Plant_A,,1800,2023-04-13,2022-12-18,0.5,10000
PO002634,P00279,PLANT-A,2000,1800,2024-04-28,2024-12-23,15,10000
PO002635,P00263,,100,400,2022-08-11,2023-07-16,,10000
PO002636,P00130,,2000,1800,2022-05-15,2024-04-16,3.5,
PO002637,P00063,,2000,1800,2022-07-12,2023-09-20,,-5000
PO002638,P00291,Plant_A,2000,,2024-02-02,2023-11-05,3.5,
PO002639,P00238,,100,,2022-03-06,2022-04-07,,-5000
PO002640,P00098,PLANT-A,,50,2022-07-24,2023-06-25,,25000
PO002641,P00140,,2000,,2023-03-19,2022-01-24,1.2,25000
PO002642,P00132,PLANT-A,100,5000,2024-11-03,2024-03-21,,10000
PO002643,P00006,,2000,5000,2022-11-29,2023-02-27,3.5,-5000
PO002644,P00096,PLANT-A,2000,400,2023-04-20,2024-10-12,15,25000
PO002645,P00125,PLANT-A,,1800,2023-10-26,2022-11-17,,
PO002646,P00015,,2000,50,2023-12-22,2024-12-07,,
PO002647,P00055,Plant_A,500,50,2023-02-18,2022-04-07,3.5,
PO002648,P00227,PLANT-A,2000,1800,2024-06-15,2023-04-26,3.5,25000
PO002649,P00127,Plant_B,2000,1800,2024-12-21,2022-10-19,0.5,
PO002650,P00240,Plant_A,500,5000,2022-09-20,2024-10-07,,80000
PO002651,P00215,PLANT-A,2000,50,2024-12-01,2024-12-28,1.2,25000
PO002652,P00138,,,,2023-02-28,2024-08-31,15,-5000
PO002653,P00218,Plant_B,500,1800,2023-12-09,2023-08-14,15,80000
PO002654,P00022,PLANT-A,,5000,2022-04-20,2024-04-29,15,
PO002655,P00250,Plant_B,100,400,2023-07-06,2023-07-10,3.5,80000
PO002656,P00299,,2000,1800,2024-07-02,2022-04-14,,25000
PO002657,P00072,PLANT-A,2000,,2024-06-13,2022-06-25,3.5,
PO002658,P00120,Plant_B,500,50,2023-08-07,2022-08-01,15,25000
PO002659,P00177,,,1800,2024-08-23,2024-05-12,3.5,10000
PO002660,P00239,PLANT-A,500,400,2024-05-20,2024-05-13,0.5,80000
PO002661,P00299,Plant_B,500,50,2024-08-18,2025-01-23,1.2,10000
PO002662,P00104,PLANT-A,2000,5000,2023-07-29,2023-03-13,0.5,
PO002663,P00228,,,400,2023-08-21,2022-10-13,1.2,80000
PO002664,P00053,,500,,2023-06-10,2023-07-25,3.5,80000
PO002665,P00242,Plant_A,2000,5000,2022-07-01,2022-11-30,0.5,
PO002666,P00245,,500,1800,2024-05-15,2022-05-23,3.5,10000
PO002667,P00151,Plant_A,500,50,2024-12-28,2022-01-11,,-5000
PO002668,P00241,,100,1800,2024-02-14,2024-09-20,,
PO002669,P00248,Plant_A,2000,,2023-01-03,2022-03-15,0.5,25000
PO002670,P00188,Plant_B,2000,400,2023-05-06,2023-09-12,1.2,
PO002671,P00085,,,1800,2023-03-24,2022-07-31,1.2,-5000
PO002672,P00207,Plant_B,100,400,2024-05-15,2022-11-25,15,25000
PO002673,P00037,,2000,1800,2023-09-02,2023-08-09,1.2,
PO002674,P00097,PLANT-A,500,5000,2023-07-31,2024-04-01,15,25000
PO002675,P00269,,100,,2023-06-22,2023-08-31,15,
PO002676,P00053,Plant_B,500,5000,2024-10-31,2024-12-16,0.5,-5000
PO002677,P00282,Plant_A,100,5000,2024-02-29,2024-02-18,,80000
PO002678,P00116,PLANT-A,500,400,2023-04-19,2024-04-13,0.5,
PO002679,P00005,Plant_B,500,,2023-10-25,2024-05-30,1.2,-5000
PO002680,P00077,Plant_A,2000,5000,2023-01-18,2024-11-02,3.5,10000
PO002681,P00295,,100,,2024-04-26,2023-08-03,1.2,10000
PO002682,P00243,,100,,2024-03-05,2023-10-18,0.5,80000
PO002683,P00090,PLANT-A,2000,,2024-05-21,2023-08-04,3.5,-5000
PO002684,P00118,,500,1800,2024-12-25,2023-12-01,,
PO002685,P00021,Plant_A,100,1800,2022-01-08,2023-08-07,15,-5000
PO002686,P00078,PLANT-A,100,5000,2024-08-26,2022-12-26,1.2,80000
PO002687,P00193,Plant_B,500,1800,2024-07-06,2023-11-10,3.5,10000
PO002688,P00152,,500,1800,2023-04-26,2023-07-07,3.5,-5000
PO002689,P00141,Plant_A,500,5000,2024-03-08,2023-08-10,3.5,
PO002690,P00299,PLANT-A,500,5000,2022-06-21,2024-04-21,1.2,80000
PO002691,P00209,Plant_A,2000,400,2022-03-15,2022-01-04,,25000
PO002692,P00098,,2000,50,2022-04-12,2023-12-07,15,10000
PO002693,P00225,PLANT-A,2000,5000,2023-09-14,2023-07-03,,-5000
PO002694,P00293,PLANT-A,500,400,2022-06-02,2024-05-19,1.2,10000
PO002695,P00012,,500,5000,2023-07-19,2024-06-13,1.2,-5000
PO002696,P00241,Plant_A,,50,2024-03-01,2023-08-19,3.5,
PO002697,P00264,,500,1800,2022-06-13,2023-11-04,0.5,80000
PO002698,P00253,Plant_B,,,2024-12-04,2022-02-02,,
PO002699,P00259,,500,,2023-08-18,2023-09-29,3.5,
PO002700,P00096,PLANT-A,2000,50,2023-06-12,2024-01-09,0.5,25000
PO002701,P00254,,,400,2023-11-18,2024-04-01,1.2,25000
PO002702,P00052,,500,1800,2022-06-26,2022-05-26,0.5,-5000
PO002703,P00145,,100,400,2024-01-22,2024-07-03,1.2,-5000
PO002704,P00015,,500,5000,2023-01-04,2023-11-10,15,80000
PO002705,P00163,,500,1800,2023-03-27,2022-02-24,,-5000
PO002706,P00254,PLANT-A,500,1800,2022-02-28,2024-03-23,1.2,
PO002707,P00180,PLANT-A,,,2022-05-22,2023-05-26,,-5000
PO002708,P00175,,,,2022-06-12,2022-01-25,3.5,-5000
PO002709,P00030,Plant_A,500,,2022-09-23,2024-06-16,,25000
PO002710,P00020,Plant_A,100,400,2024-06-26,2023-03-26,0.5,
PO002711,P00209,,2000,400,2022-06-20,2024-10-13,1.2,-5000
PO002712,P00083,Plant_B,100,400,2024-11-17,2024-04-09,,
PO002713,P00094,Plant_B,100,5000,2023-11-25,2022-06-03,0.5,-5000
PO002714,P00212,Plant_A,,,2022-03-23,2022-04-08,15,10000
PO002715,P00280,PLANT-A,100,1800,2022-05-09,2022-08-28,3.5,
PO002716,P00143,,500,1800,2023-02-22,2023-06-20,3.5,25000
PO002717,P00052,Plant_A,100,5000,2024-08-14,2023-10-15,1.2,-5000
PO002718,P00092,,,1800,2022-12-10,2025-01-01,3.5,
PO002719,P00146,Plant_A,2000,400,2023-10-17,2024-12-04,1.2,25000
PO002720,P00064,PLANT-A,100,50,2023-07-03,2024-12-11,1.2,
PO002721,P00286,Plant_A,2000,50,2022-12-28,2022-07-21,3.5,
PO002722,P00209,Plant_A,,,2024-08-12,2024-01-06,,25000
PO002723,P00261,Plant_A,500,,2022-03-27,2023-11-16,0.5,10000
PO002724,P00014,Plant_B,,400,2022-06-25,2023-11-16,,10000
PO002725,P00170,PLANT-A,500,50,2024-10-24,2022-02-13,,10000
PO002726,P00135,Plant_A,100,,2023-12-27,2023-11-19,3.5,-5000
PO002727,P00039,PLANT-A,500,5000,2024-12-25,2022-07-05,1.2,25000
PO002728,P00002,Plant_B,500,400,2022-08-18,2022-11-22,0.5,10000
PO002729,P00013,Plant_B,100,50,2023-01-19,2023-07-22,3.5,-5000
PO002730,P00128,,100,50,2023-11-20,2023-04-29,,10000
PO002731,P00135,Plant_B,2000,50,2024-05-11,2024-02-17,15,25000
PO002732,P00013,Plant_B,2000,5000,2023-02-27,2023-06-16,15,-5000
PO002733,P00003,Plant_A,,400,2022-04-21,2022-06-26,,10000
PO002734,P00164,PLANT-A,100,5000,2023-08-30,2023-03-21,,-5000
PO002735,P00170,Plant_A,,400,2022-09-02,2024-12-14,1.2,-5000
PO002736,P00233,Plant_B,100,400,2023-09-28,2022-05-29,15,10000
PO002737,P00203,PLANT-A,2000,400,2022-04-10,2024-05-15,,10000
PO002738,P00019,PLANT-A,100,400,2023-10-18,2024-10-09,1.2,80000
PO002739,P00289,Plant_A,100,,2022-06-01,2024-02-12,,25000
PO002740,P00203,Plant_B,500,5000,2022-07-07,2023-11-19,1.2,10000
PO002741,P00218,PLANT-A,2000,1800,2024-09-10,2022-10-31,,25000
PO002742,P00049,Plant_A,100,5000,2024-06-13,2024-08-30,15,
PO002743,P00186,Plant_B,2000,5000,2022-04-02,2022-06-13,0.5,10000
PO002744,P00106,Plant_B,100,50,2023-04-13,2022-03-14,1.2,
PO002745,P00245,Plant_A,100,,2024-03-13,2024-01-13,,80000
PO002746,P00237,PLANT-A,,400,2024-09-18,2022-02-15,,10000
PO002747,P00260,PLANT-A,100,400,2024-08-21,2024-09-12,,
PO002748,P00069,Plant_B,,5000,2023-01-13,2023-04-30,0.5,25000
PO002749,P00187,PLANT-A,2000,1800,2023-06-09,2022-04-09,0.5,10000
PO002750,P00282,Plant_A,100,400,2024-05-29,2022-01-20,1.2,-5000
PO002751,P00141,,2000,,2024-10-18,2023-10-19,0.5,10000
PO002752,P00073,Plant_A,,400,2024-10-05,2023-02-12,1.2,10000
PO002753,P00035,Plant_B,500,50,2022-03-05,2022-01-05,1.2,80000
PO002754,P00273,,2000,,2024-10-22,2022-02-09,0.5,
PO002755,P00012,Plant_B,100,50,2024-10-16,2022-05-22,,80000
PO002756,P00128,,,400,2024-11-08,2023-09-08,0.5,
PO002757,P00123,PLANT-A,100,,2024-02-02,2022-07-05,3.5,10000
PO002758,P00089,Plant_A,2000,5000,2023-09-27,2023-05-01,,-5000
PO002759,P00299,PLANT-A,,5000,2022-06-24,2022-11-14,3.5,10000
PO002760,P00205,Plant_B,2000,50,2023-05-15,2024-08-11,,10000
PO002761,P00253,PLANT-A,100,5000,2023-08-22,2024-12-08,0.5,80000
PO002762,P00136,Plant_B,500,50,2024-10-09,2023-02-28,3.5,
PO002763,P00115,PLANT-A,100,400,2024-05-12,2023-10-26,,10000
PO002764,P00029,Plant_B,,5000,2023-02-13,2024-07-21,3.5,80000
PO002765,P00237,PLANT-A,100,1800,2023-04-20,2023-08-18,15,10000
PO002766,P00280,Plant_A,2000,,2023-02-22,2024-11-21,0.5,
PO002767,P00203,Plant_A,500,,2024-12-29,2024-02-19,,-5000
PO002768,P00015,,500,5000,2024-04-19,2023-01-03,1.2,25000
PO002769,P00037,PLANT-A,100,,2023-12-10,2022-01-19,15,10000
PO002770,P00177,,2000,400,2024-05-23,2023-12-02,1.2,
PO002771,P00039,Plant_A,100,5000,2024-05-02,2024-12-07,15,80000
PO002772,P00147,PLANT-A,,1800,2024-10-31,2022-04-17,0.5,80000
PO002773,P00045,Plant_B,,5000,2022-10-16,2023-12-26,0.5,10000
PO002774,P00207,Plant_B,2000,50,2022-03-25,2025-01-15,1.2,-5000
PO002775,P00011,PLANT-A,500,5000,2024-09-28,2023-06-08,15,
PO002776,P00219,Plant_B,2000,400,2023-05-26,2022-07-08,1.2,
PO002777,P00278,,2000,50,2022-08-24,2022-10-01,3.5,-5000
PO002778,P00170,,500,50,2024-07-07,2023-08-31,1.2,10000
PO002779,P00262,Plant_A,500,400,2024-05-11,2022-03-13,0.5,25000
PO002780,P00260,,100,400,2022-10-18,2024-01-31,,80000
PO002781,P00146,,100,400,2022-11-30,2023-04-18,0.5,80000
PO002782,P00023,,,400,2022-06-18,2023-10-05,1.2,10000
PO002783,P00051,Plant_A,500,400,2022-04-04,2024-06-13,0.5,25000
PO002784,P00295,,100,400,2023-10-28,2025-01-04,,10000
PO002785,P00065,,,400,2024-03-05,2023-06-02,0.5,-5000
PO002786,P00230,,500,1800,2024-11-11,2023-12-18,15,
PO002787,P00220,,100,50,2022-04-11,2022-07-20,1.2,
PO002788,P00274,,,400,2024-05-08,2024-02-23,15,-5000
PO002789,P00219,,500,50,2024-05-01,2022-05-15,3.5,80000
PO002790,P00048,Plant_A,2000,400,2023-09-09,2022-11-30,,-5000
PO002791,P00196,Plant_A,100,,2023-12-27,2025-01-25,1.2,-5000
PO002792,P00213,Plant_B,,,2023-05-03,2023-12-10,15,
PO002793,P00015,PLANT-A,100,400,2023-01-06,2022-11-03,1.2,-5000
PO002794,P00006,Plant_A,2000,5000,2024-06-21,2023-09-15,0.5,
PO002795,P00077,PLANT-A,100,5000,2022-03-21,2025-01-22,0.5,10000
PO002796,P00087,Plant_B,,,2022-05-22,2024-02-16,3.5,10000
PO002797,P00068,PLANT-A,100,5000,2024-12-20,2023-02-19,0.5,25000
PO002798,P00261,,500,400,2024-08-11,2024-10-12,1.2,10000
PO002799,P00250,Plant_A,100,400,2023-04-04,2022-02-23,3.5,80000
PO002800,P00042,Plant_B,500,,2024-03-28,2024-05-08,3.5,10000
PO002801,P00128,,2000,400,2024-12-28,2024-03-23,0.5,25000
PO002802,P00214,,100,50,2022-10-02,2022-10-26,15,80000
PO002803,P00283,Plant_B,,1800,2023-01-28,2022-06-30,15,
PO002804,P00090,Plant_B,100,5000,2022-08-20,2024-12-21,1.2,25000
PO002805,P00171,PLANT-A,100,400,2024-07-29,2024-08-14,3.5,25000
PO002806,P00153,Plant_A,100,1800,2024-03-29,2024-05-06,1.2,-5000
PO002807,P00054,,,1800,2022-10-03,2023-04-09,,-5000
PO002808,P00107,Plant_B,,50,2022-09-08,2023-09-18,,10000
PO002809,P00296,Plant_A,100,,2023-01-17,2022-05-04,,-5000
PO002810,P00003,Plant_B,,1800,2022-11-23,2024-10-02,1.2,80000
PO002811,P00109,,2000,400,2023-07-27,2022-02-17,1.2,
PO002812,P00068,Plant_B,,1800,2023-09-22,2023-11-10,3.5,25000
PO002813,P00003,Plant_B,,400,2024-12-22,2023-05-24,,
PO002814,P00187,,500,,2024-04-23,2022-09-13,0.5,10000
PO002815,P00115,,500,,2024-10-05,2023-09-24,0.5,10000
PO002816,P00102,Plant_A,100,400,2023-11-10,2023-06-09,15,10000
PO002817,P00134,Plant_A,,5000,2024-03-29,2024-02-14,3.5,10000
PO002818,P00047,,100,400,2023-09-14,2023-01-02,0.5,25000
PO002819,P00228,PLANT-A,500,50,2023-11-12,2024-02-02,0.5,80000
PO002820,P00003,PLANT-A,2000,5000,2024-02-09,2022-05-10,1.2,10000
PO002821,P00039,Plant_B,100,1800,2022-04-12,2022-10-18,0.5,10000
PO002822,P00204,,100,400,2024-09-26,2023-01-24,0.5,10000
PO002823,P00006,PLANT-A,500,,2023-12-29,2022-09-21,0.5,-5000
PO002824,P00127,Plant_B,100,50,2023-05-27,2022-11-16,1.2,
PO002825,P00050,,500,400,2024-01-24,2023-01-10,,-5000
PO002826,P00063,Plant_B,500,50,2023-03-21,2023-01-14,0.5,
PO002827,P00018,Plant_A,500,1800,2024-04-08,2023-07-28,15,-5000
PO002828,P00090,PLANT-A,2000,5000,2023-08-16,2024-08-07,0.5,-5000
PO002829,P00043,,500,400,2022-01-18,2023-10-03,,25000
PO002830,P00025,,,50,2022-10-15,2024-08-07,,80000
PO002831,P00052,,500,50,2022-04-28,2023-09-06,,
PO002832,P00167,Plant_A,2000,400,2022-03-14,2023-01-11,,
PO002833,P00250,Plant_A,,50,2024-08-03,2022-01-11,1.2,10000
PO002834,P00205,Plant_A,2000,1800,2022-09-17,2024-09-28,15,10000
PO002835,P00120,Plant_B,500,50,2024-09-16,2022-06-15,,-5000
PO002836,P00184,,,1800,2022-10-18,2024-08-11,3.5,80000
PO002837,P00180,Plant_B,500,1800,2023-09-24,2023-01-21,1.2,25000
PO002838,P00276,,100,5000,2023-03-12,2024-01-31,0.5,
PO002839,P00256,Plant_B,,,2022-06-10,2023-02-22,3.5,80000
PO002840,P00288,,100,50,2022-12-13,2024-03-03,0.5,
PO002841,P00085,PLANT-A,,5000,2022-12-21,2022-04-17,15,-5000
PO002842,P00285,,,400,2023-03-13,2023-08-28,1.2,80000
PO002843,P00162,Plant_B,,1800,2023-01-25,2024-04-16,1.2,10000
PO002844,P00112,Plant_A,500,5000,2024-10-05,2023-12-04,15,-5000
PO002845,P00193,,,50,2023-05-24,2022-07-16,15,10000
PO002846,P00012,PLANT-A,,1800,2024-03-29,2024-07-06,3.5,25000
PO002847,P00069,,2000,,2024-12-11,2025-01-02,1.2,
PO002848,P00144,Plant_B,2000,1800,2023-01-25,2024-05-01,,25000
PO002849,P00040,Plant_B,500,400,2022-12-25,2022-07-22,3.5,10000
PO002850,P00285,Plant_A,2000,,2023-11-19,2022-12-21,3.5,80000
PO002851,P00074,PLANT-A,500,5000,2024-04-03,2023-05-15,3.5,-5000
PO002852,P00258,,100,50,2024-07-02,2024-12-06,3.5,
PO002853,P00079,Plant_B,,,2024-07-20,2023-06-07,3.5,80000
PO002854,P00003,,,1800,2022-11-02,2022-09-28,15,
PO002855,P00262,,500,400,2023-06-04,2023-06-13,,25000
PO002856,P00201,Plant_B,100,1800,2024-09-25,2023-08-20,1.2,80000
PO002857,P00108,PLANT-A,2000,,2023-02-04,2022-09-27,3.5,
PO002858,P00074,PLANT-A,500,1800,2022-05-09,2022-11-25,3.5,
PO002859,P00176,PLANT-A,100,50,2024-01-11,2022-01-26,15,
PO002860,P00175,Plant_A,2000,,2024-06-24,2024-06-15,3.5,
PO002861,P00121,Plant_A,2000,,2023-05-06,2024-01-03,,
PO002862,P00182,PLANT-A,,1800,2022-04-18,2024-01-07,0.5,-5000
PO002863,P00058,Plant_B,500,1800,2023-06-26,2023-06-11,0.5,25000
PO002864,P00048,,2000,400,2022-07-20,2024-07-12,0.5,-5000
PO002865,P00253,Plant_A,2000,,2024-06-20,2022-07-22,3.5,-5000
PO002866,P00165,,500,400,2023-10-24,2023-03-29,15,
PO002867,P00158,Plant_A,,,2022-03-19,2023-06-29,15,25000
PO002868,P00068,PLANT-A,500,,2023-04-25,2024-10-28,1.2,-5000
PO002869,P00208,,,1800,2022-06-08,2024-09-07,0.5,25000
PO002870,P00091,PLANT-A,500,1800,2022-04-06,2022-06-14,1.2,
PO002871,P00027,Plant_B,2000,400,2023-07-16,2024-05-01,0.5,80000
PO002872,P00031,Plant_B,500,5000,2022-09-25,2022-12-27,0.5,25000
PO002873,P00244,Plant_B,500,1800,2022-05-17,2024-03-29,,25000
PO002874,P00300,Plant_A,,,2024-01-26,2024-10-17,,25000
PO002875,P00299,Plant_B,2000,400,2022-12-29,2023-12-06,3.5,
PO002876,P00019,PLANT-A,100,400,2022-01-14,2023-10-11,3.5,-5000
PO002877,P00141,Plant_A,,5000,2022-03-22,2024-05-26,0.5,25000
PO002878,P00142,,500,400,2024-03-15,2023-09-13,3.5,80000
PO002879,P00080,Plant_A,500,50,2023-04-08,2024-01-31,1.2,10000
PO002880,P00287,Plant_B,,50,2022-09-10,2025-01-02,,25000
PO002881,P00028,,100,5000,2023-04-18,2022-07-06,15,25000
PO002882,P00001,PLANT-A,,,2024-01-24,2023-06-08,15,-5000
PO002883,P00122,Plant_A,,1800,2024-02-28,2022-09-10,0.5,80000
PO002884,P00286,Plant_B,100,5000,2024-05-07,2022-03-30,3.5,10000
PO002885,P00254,PLANT-A,,,2024-09-19,2022-10-19,3.5,80000
PO002886,P00073,PLANT-A,,5000,2024-01-25,2022-01-07,0.5,10000
PO002887,P00154,Plant_A,,1800,2024-12-16,2024-09-06,3.5,10000
PO002888,P00016,PLANT-A,2000,400,2023-07-05,2022-04-12,3.5,80000
PO002889,P00144,,,50,2022-06-10,2023-09-23,,-5000
PO002890,P00165,PLANT-A,100,1800,2024-01-11,2022-02-12,3.5,
PO002891,P00165,Plant_A,100,5000,2023-03-13,2025-01-04,3.5,80000
PO002892,P00294,,100,400,2024-11-20,2023-04-03,3.5,
PO002893,P00299,Plant_A,100,1800,2023-05-30,2023-12-19,15,80000
PO002894,P00183,PLANT-A,2000,400,2022-01-24,2023-10-18,,-5000
PO002895,P00265,Plant_A,,,2024-12-18,2024-01-29,0.5,-5000
PO002896,P00011,Plant_B,2000,400,2022-10-31,2022-04-08,,80000
PO002897,P00179,PLANT-A,100,50,2022-12-31,2022-11-15,15,-5000
PO002898,P00292,Plant_A,500,1800,2024-01-03,2024-04-20,15,80000
PO002899,P00226,PLANT-A,100,1800,2022-01-21,2023-04-27,3.5,80000
PO002900,P00163,PLANT-A,2000,400,2024-05-16,2024-11-30,1.2,80000
PO002901,P00126,PLANT-A,,,2022-08-07,2024-02-10,0.5,25000
PO002902,P00153,Plant_B,500,5000,2023-08-10,2024-10-21,0.5,-5000
PO002903,P00096,,500,50,2023-04-22,2024-03-13,1.2,25000
PO002904,P00057,Plant_A,500,1800,2024-10-26,2023-10-10,3.5,25000
PO002905,P00233,PLANT-A,,,2024-09-02,2023-06-16,1.2,80000
PO002906,P00284,Plant_B,500,1800,2023-06-26,2022-02-07,,
PO002907,P00255,Plant_B,,,2024-03-21,2024-08-17,0.5,25000
PO002908,P00239,Plant_A,500,,2022-12-03,2024-02-04,15,-5000
