sales_id,date,product_id,region,channel,units_sold,selling_price,promotion_flag,discount_pct,holiday_flag
S0008931,2022-04-12,P00287,South,Online,-10,121.11,,30,1
S0008932,2022-02-07,P00172,South,online ,0,121.11,1,0,1
S0008933,2024-11-01,P00205,NORTH ,Online,1,121.11,1,10,1
S0008934,2024-04-20,P00204,north,online ,-10,121.11,0,80,
S0008935,2024-04-29,P00100,,online ,-10,121.11,,0,1
S0008936,2024-06-24,P00036,NORTH ,Online,,121.11,1,5,
S0008937,2023-11-22,P00093,East,online ,1,121.11,1,30,1
S0008938,2023-12-14,P00239,North,Retail,-10,121.11,0,80,
S0008939,2023-03-11,P00023,north,Online,20,121.11,1,5,1
S0008940,2023-03-10,P00239,,online ,100,121.11,,80,
S0008941,2022-10-21,P00175,North,online ,100,121.11,,30,0
S0008942,2023-12-14,P00182,,online ,0,121.11,0,80,0
S0008943,2022-09-01,P00182,East,Retail,100,121.11,1,5,
S0008944,2022-07-22,P00235,,Online,-10,121.11,0,,1
S0008945,2022-07-04,P00086,North,,-10,121.11,0,,0
S0008946,2023-08-07,P00232,South,,5,121.11,0,0,
S0008947,2024-02-08,P00167,NORTH ,Retail,0,121.11,1,10,0
S0008948,2024-05-25,P00087,,Retail,20,121.11,0,,
S0008949,2022-09-19,P00278,NORTH ,Online,0,121.11,0,30,
S0008950,2022-08-06,P00044,north,Retail,20,121.11,1,80,
S0008951,2022-02-23,P00296,North,Online,0,121.11,0,10,1
S0008952,2022-02-17,P00106,NORTH ,Online,-10,121.11,1,80,
S0008953,2023-09-30,P00115,NORTH ,online ,,121.11,0,10,0
S0008954,2024-08-11,P00182,NORTH ,Wholesale,,121.11,,80,0
S0008955,2024-04-19,P00078,north,,0,121.11,,30,1
S0008956,2023-03-11,P00274,South,Online,-10,121.11,1,,1
S0008957,2023-05-08,P00015,NORTH ,Wholesale,1,121.11,1,80,1
S0008958,2022-10-23,P00075,South,Retail,500,121.11,,,
S0008959,2024-11-12,P00296,South,Retail,1,121.11,1,0,0
S0008960,2023-09-26,P00076,North,,,121.11,1,10,
S0008961,2024-09-14,P00292,North,Online,-10,121.11,1,10,1
S0008962,2023-06-13,P00137,South,online ,1,121.11,0,10,1
S0008963,2022-10-29,P00110,North,online ,-10,121.11,0,,1
S0008964,2023-10-21,P00076,,online ,500,121.11,0,80,0
S0008965,2022-04-01,P00276,north,Online,100,121.11,,30,
S0008966,2023-06-04,P00248,North,,20,121.11,,0,0
S0008967,2023-09-18,P00151,,Retail,500,121.11,1,10,
S0008968,2024-11-10,P00017,South,Retail,5,121.11,1,0,1
S0008969,2023-06-30,P00290,north,Online,20,121.11,1,80,1
S0008970,2023-07-24,P00213,East,Wholesale,-10,121.11,1,5,1
S0008971,2022-07-02,P00244,NORTH ,Wholesale,5,121.11,,80,1
S0008972,2024-10-31,P00118,north,Retail,,121.11,1,30,
S0008973,2024-03-15,P00136,North,Retail,500,121.11,0,30,0
S0008974,2024-06-30,P00059,NORTH ,online ,-10,121.11,,,
S0008975,2024-08-20,P00036,NORTH ,online ,,121.11,0,80,
S0008976,2024-04-18,P00118,,,20,121.11,,0,0
S0008977,2022-02-23,P00165,,online ,-10,121.11,,0,
S0008978,2024-08-03,P00159,East,Wholesale,5,121.11,1,10,0
S0008979,2022-04-25,P00094,East,,-10,121.11,1,30,0
S0008980,2022-04-20,P00246,South,online ,-10,121.11,1,30,0
S0008981,2022-07-11,P00148,north,Online,1,121.11,0,10,
S0008982,2022-02-05,P00270,north,,100,121.11,1,0,0
S0008983,2023-12-21,P00100,NORTH ,Online,5,121.11,0,0,1
S0008984,2022-04-16,P00247,north,Online,20,121.11,,80,0
S0008985,2023-05-02,P00004,NORTH ,Wholesale,0,121.11,1,5,
S0008986,2022-02-27,P00076,East,,5,121.11,1,80,0
S0008987,2022-01-06,P00169,South,Wholesale,,121.11,0,80,1
S0008988,2022-02-15,P00021,NORTH ,Retail,5,121.11,,80,1
S0008989,2022-07-19,P00012,NORTH ,,,121.11,0,,0
S0008990,2024-07-03,P00075,,Online,0,121.11,,10,0
S0008991,2024-09-23,P00069,North,Retail,20,121.11,0,30,
S0008992,2024-03-23,P00036,East,Wholesale,-10,121.11,1,,0
S0008993,2024-12-17,P00295,North,Online,500,121.11,0,,
S0008994,2024-08-10,P00261,South,Retail,500,121.11,1,30,0
S0008995,2022-05-10,P00018,north,,,121.11,1,80,
S0008996,2022-12-26,P00053,North,Retail,,121.11,,5,1
S0008997,2022-10-28,P00063,North,online ,5,121.11,,80,0
S0008998,2024-12-15,P00158,NORTH ,,500,121.11,,10,
S0008999,2024-07-26,P00275,NORTH ,Wholesale,20,121.11,,30,1
S0009000,2024-06-01,P00273,,Retail,-10,121.11,0,,0
S0009001,2024-07-18,P00239,north,Retail,500,121.11,1,,1
S0009002,2023-09-16,P00194,,Online,0,121.11,1,,
S0009003,2023-06-27,P00093,North,Wholesale,-10,121.11,,10,1
S0009004,2023-06-21,P00181,NORTH ,Online,,121.11,,5,0
S0009005,2024-04-16,P00111,,Online,,121.11,0,,1
S0009006,2023-06-11,P00263,East,Wholesale,1,121.11,,80,1
S0009007,2023-01-22,P00099,East,Wholesale,0,121.11,1,10,
S0009008,2022-12-30,P00262,,Wholesale,-10,121.11,,5,0
S0009009,2024-01-14,P00235,North,,-10,121.11,0,5,0
S0009010,2023-01-21,P00197,north,Online,500,121.11,0,5,0
S0009011,2022-06-03,P00207,East,Online,1,121.11,,,0
S0009012,2024-05-26,P00197,north,Retail,20,121.11,0,5,
S0009013,2022-01-07,P00250,East,Retail,100,121.11,1,5,1
S0009014,2023-03-17,P00256,north,Wholesale,1,121.11,0,,1
S0009015,2023-10-17,P00193,North,online ,5,121.11,0,10,
S0009016,2024-11-30,P00290,NORTH ,online ,0,121.11,0,80,1
S0009017,2024-02-18,P00253,,Wholesale,100,121.11,0,30,1
S0009018,2022-04-27,P00079,South,online ,-10,121.11,1,10,
S0009019,2022-06-08,P00184,North,,500,121.11,,5,
S0009020,2024-11-30,P00291,north,,1,121.11,0,80,0
S0009021,2023-06-13,P00168,North,Retail,,121.11,,80,0
S0009022,2022-03-10,P00258,north,Retail,0,121.11,1,30,
S0009023,2023-06-19,P00200,East,Wholesale,-10,121.11,,,
S0009024,2024-01-07,P00007,NORTH ,Retail,-10,121.11,1,30,
S0009025,2023-12-17,P00229,North,,0,121.11,,0,0
S0009026,2022-05-11,P00017,North,Online,500,121.11,,30,1
S0009027,2024-03-06,P00261,East,Retail,1,121.11,0,10,1
S0009028,2023-08-26,P00242,North,Wholesale,1,121.11,,0,
S0009029,2024-04-04,P00196,North,Retail,5,121.11,,5,0
S0009030,2024-01-12,P00109,South,Online,20,121.11,1,80,1
S0009031,2023-09-07,P00013,South,,-10,121.11,1,80,0
S0009032,2023-08-20,P00225,NORTH ,Retail,100,121.11,,,0
S0009033,2023-11-09,P00138,East,Wholesale,5,121.11,1,80,0
S0009034,2023-02-03,P00151,East,Retail,-10,121.11,,30,
S0009035,2022-04-17,P00047,South,Wholesale,1,121.11,,,0
S0009036,2023-10-06,P00236,East,Wholesale,,121.11,0,5,
S0009037,2024-04-16,P00197,NORTH ,online ,1,121.11,0,80,1
S0009038,2023-08-01,P00098,North,Wholesale,500,121.11,1,,1
S0009039,2023-01-31,P00182,north,,1,121.11,,80,0
S0009040,2022-01-12,P00069,,Retail,500,121.11,1,5,
S0009041,2022-11-19,P00282,South,,500,121.11,1,30,
S0009042,2024-09-17,P00187,north,Online,5,121.11,,10,
S0009043,2022-06-11,P00262,,Retail,0,121.11,1,10,
S0009044,2023-04-03,P00255,,,1,121.11,,10,
S0009045,2024-04-29,P00185,NORTH ,Online,0,121.11,0,5,0
S0009046,2023-05-29,P00054,,Wholesale,100,121.11,0,0,0
S0009047,2024-01-09,P00263,East,online ,100,121.11,1,,
S0009048,2022-03-22,P00218,South,Retail,5,121.11,,80,0
S0009049,2022-12-20,P00233,,Online,0,121.11,1,0,1
S0009050,2024-12-24,P00065,,Wholesale,0,121.11,1,0,0
S0009051,2022-11-13,P00164,NORTH ,Wholesale,500,121.11,0,,
S0009052,2022-11-26,P00266,NORTH ,Retail,,121.11,,80,1
S0009053,2023-03-15,P00245,north,Online,,121.11,1,10,0
S0009054,2023-06-29,P00276,NORTH ,online ,,121.11,1,30,1
S0009055,2024-10-13,P00006,,Wholesale,,121.11,1,5,
S0009056,2024-01-18,P00142,North,,0,121.11,,10,
S0009057,2024-03-02,P00243,,Retail,5,121.11,1,30,
S0009058,2024-07-16,P00159,NORTH ,,5,121.11,0,30,1
S0009059,2023-07-13,P00010,South,Online,0,121.11,1,0,
S0009060,2022-11-08,P00296,East,Retail,500,121.11,,80,
S0009061,2024-10-16,P00074,north,Wholesale,100,121.11,1,0,1
S0009062,2022-12-31,P00140,NORTH ,Online,5,121.11,,0,1
S0009063,2022-05-13,P00282,NORTH ,Wholesale,-10,121.11,,0,
S0009064,2023-04-05,P00249,NORTH ,Online,100,121.11,1,0,
S0009065,2023-09-17,P00142,north,Retail,5,121.11,,5,0
S0009066,2024-04-06,P00052,East,Wholesale,100,121.11,1,80,0
S0009067,2024-12-25,P00189,north,Wholesale,5,121.11,0,30,0
S0009068,2024-06-04,P00286,,Retail,500,121.11,,0,1
S0009069,2022-03-18,P00008,North,Retail,,121.11,1,10,
S0009070,2023-04-08,P00163,NORTH ,Online,1,121.11,0,0,
S0009071,2023-09-26,P00124,East,online ,1,121.11,1,30,1
S0009072,2023-10-18,P00031,North,Wholesale,,121.11,1,,1
S0009073,2023-04-22,P00246,East,Online,-10,121.11,,,
S0009074,2023-01-14,P00137,north,Retail,-10,121.11,,80,1
S0009075,2022-04-25,P00025,,Wholesale,5,121.11,1,0,
S0009076,2022-05-19,P00038,North,Retail,500,121.11,0,80,1
S0009077,2024-03-26,P00279,NORTH ,,-10,121.11,0,5,1
S0009078,2023-12-17,P00237,,Online,5,121.11,0,,1
S0009079,2023-09-12,P00198,north,Online,100,121.11,,10,
S0009080,2023-11-08,P00005,,Wholesale,1,121.11,1,5,0
S0009081,2024-08-25,P00060,East,,-10,121.11,1,0,0
S0009082,2023-09-18,P00180,North,Wholesale,0,121.11,1,5,0
S0009083,2022-12-27,P00231,NORTH ,online ,,121.11,,10,1
S0009084,2024-07-03,P00063,,Wholesale,5,121.11,,5,0
S0009085,2023-04-06,P00179,East,Online,500,121.11,1,0,0
S0009086,2022-06-30,P00159,North,online ,-10,121.11,0,80,
S0009087,2024-12-24,P00122,North,online ,1,121.11,,,1
S0009088,2022-05-16,P00088,north,online ,5,121.11,1,80,1
S0009089,2022-07-24,P00263,East,Online,1,121.11,1,0,
S0009090,2023-03-21,P00058,North,online ,20,121.11,0,5,
S0009091,2024-02-28,P00053,NORTH ,online ,1,121.11,0,80,1
S0009092,2024-07-09,P00250,,Wholesale,1,121.11,1,,0
S0009093,2024-12-24,P00296,,Online,5,121.11,,30,
S0009094,2024-03-02,P00276,,online ,500,121.11,,80,
S0009095,2024-06-03,P00151,,Wholesale,,121.11,0,,1
S0009096,2023-12-16,P00257,South,,100,121.11,0,30,1
S0009097,2023-06-03,P00117,South,Online,100,121.11,,10,0
S0009098,2023-01-09,P00296,South,Wholesale,,121.11,0,80,1
S0009099,2022-11-30,P00114,NORTH ,online ,0,121.11,,5,0
S0009100,2022-04-20,P00160,North,online ,,121.11,,0,
S0009101,2022-09-16,P00188,NORTH ,Wholesale,0,121.11,0,30,
S0009102,2024-12-01,P00095,NORTH ,Retail,500,121.11,,30,1
S0009103,2024-11-17,P00263,South,Online,20,121.11,,0,0
S0009104,2022-09-06,P00241,East,Retail,0,121.11,0,80,
S0009105,2024-09-20,P00227,,Wholesale,,121.11,,30,0
S0009106,2022-04-21,P00076,East,,1,121.11,0,80,
S0009107,2023-02-12,P00219,North,Retail,0,121.11,0,0,1
S0009108,2023-08-16,P00132,North,,20,121.11,,0,
S0009109,2023-03-29,P00211,NORTH ,Online,1,121.11,0,80,1
S0009110,2022-12-10,P00234,NORTH ,online ,,121.11,,0,1
S0009111,2022-12-10,P00035,East,Wholesale,20,121.11,1,,0
S0009112,2023-04-26,P00183,South,Retail,1,121.11,,0,0
S0009113,2022-08-16,P00200,South,online ,-10,121.11,0,80,0
S0009114,2024-12-15,P00105,NORTH ,Wholesale,20,121.11,,10,
S0009115,2023-07-06,P00214,South,,-10,121.11,,0,0
S0009116,2023-10-23,P00147,NORTH ,online ,0,121.11,,,0
S0009117,2023-06-30,P00037,,Online,1,121.11,,0,1
S0009118,2023-06-21,P00174,South,Online,,121.11,,10,1
S0009119,2023-07-03,P00212,NORTH ,online ,5,121.11,,5,1
S0009120,2022-05-03,P00102,north,Online,,121.11,1,10,
S0009121,2024-06-05,P00120,,Wholesale,,121.11,,0,0
S0009122,2022-12-11,P00019,North,Online,0,121.11,1,,1
S0009123,2023-12-31,P00226,South,Online,100,121.11,0,,
S0009124,2023-01-13,P00290,NORTH ,online ,5,121.11,1,30,1
S0009125,2022-12-12,P00094,North,,100,121.11,1,5,0
S0009126,2022-04-13,P00104,NORTH ,online ,20,121.11,,0,1
S0009127,2024-06-24,P00274,NORTH ,,20,121.11,,10,0
S0009128,2024-11-13,P00036,north,Wholesale,20,121.11,0,5,1
S0009129,2023-07-03,P00208,East,Wholesale,20,121.11,0,80,
S0009130,2023-08-07,P00293,,Wholesale,-10,121.11,,80,
S0009131,2022-07-26,P00273,,Online,20,121.11,0,5,0
S0009132,2022-12-04,P00040,East,,-10,121.11,1,10,
S0009133,2022-02-26,P00267,,online ,5,121.11,0,,1
S0009134,2022-11-16,P00223,East,online ,0,121.11,1,0,
S0009135,2023-08-10,P00214,north,,500,121.11,0,5,
S0009136,2022-09-27,P00283,South,,5,121.11,0,80,1
S0009137,2023-12-14,P00197,NORTH ,Retail,100,121.11,1,5,0
S0009138,2022-11-19,P00045,East,Wholesale,1,121.11,,10,0
S0009139,2022-02-20,P00078,East,online ,0,121.11,1,10,
S0009140,2022-12-21,P00112,South,Online,100,121.11,1,,0
S0009141,2024-04-19,P00152,north,Online,,121.11,0,5,0
S0009142,2023-09-10,P00209,South,Retail,-10,121.11,0,,1
S0009143,2024-07-12,P00291,East,online ,1,121.11,0,10,
S0009144,2024-01-23,P00089,East,online ,0,121.11,0,30,
S0009145,2024-04-13,P00005,East,Retail,5,121.11,0,0,0
S0009146,2023-07-30,P00165,NORTH ,Online,100,121.11,0,5,1
S0009147,2022-07-24,P00208,South,,1,121.11,0,0,
S0009148,2022-05-06,P00240,East,Wholesale,0,121.11,1,80,
S0009149,2022-03-06,P00091,NORTH ,,,121.11,1,80,0
S0009150,2022-08-22,P00008,NORTH ,Wholesale,0,121.11,1,5,0
S0009151,2024-10-10,P00127,,online ,0,121.11,,5,1
S0009152,2022-04-04,P00074,NORTH ,Online,100,121.11,,,1
S0009153,2023-03-21,P00073,South,,500,121.11,0,30,0
S0009154,2023-05-08,P00083,north,,1,121.11,,30,1
S0009155,2022-01-17,P00130,,Retail,5,121.11,1,0,1
S0009156,2023-08-12,P00152,north,Online,20,121.11,1,0,
S0009157,2023-12-23,P00172,,Wholesale,1,121.11,0,10,0
S0009158,2022-07-23,P00194,NORTH ,Retail,100,121.11,1,5,
S0009159,2024-09-27,P00192,north,Wholesale,0,121.11,,80,1
S0009160,2024-04-14,P00230,North,Online,20,121.11,1,30,1
S0009161,2022-10-26,P00018,South,online ,20,121.11,,,0
S0009162,2024-10-11,P00248,,Online,,121.11,0,5,1
S0009163,2024-03-05,P00232,East,,5,121.11,1,10,1
S0009164,2022-10-27,P00122,north,Wholesale,100,121.11,1,10,0
S0009165,2022-07-30,P00297,North,,5,121.11,,80,1
S0009166,2024-12-13,P00141,North,Retail,-10,121.11,0,10,0
S0009167,2024-06-29,P00216,north,online ,500,121.11,,0,0
S0009168,2022-04-11,P00096,South,online ,20,121.11,,0,0
S0009169,2022-01-19,P00120,,Online,1,121.11,,0,0
S0009170,2022-11-23,P00208,NORTH ,Retail,100,121.11,,80,0
S0009171,2022-08-16,P00272,South,Online,100,121.11,1,10,
S0009172,2022-10-06,P00186,East,,20,121.11,1,0,1
S0009173,2022-10-15,P00099,NORTH ,Wholesale,1,121.11,,,
S0009174,2022-08-15,P00202,NORTH ,,1,121.11,,30,0
S0009175,2024-07-15,P00180,North,Online,5,121.11,1,5,1
S0009176,2022-12-03,P00080,North,online ,100,121.11,1,5,1
S0009177,2024-05-26,P00278,East,,500,121.11,0,5,0
S0009178,2024-01-24,P00084,North,online ,20,121.11,,80,1
S0009179,2022-09-17,P00252,NORTH ,,0,121.11,0,5,1
S0009180,2022-10-24,P00113,NORTH ,,100,121.11,,30,1
S0009181,2023-12-11,P00052,South,online ,20,121.11,1,,
S0009182,2022-03-27,P00003,,Online,500,121.11,,,
S0009183,2023-06-17,P00267,NORTH ,,20,121.11,0,,
S0009184,2023-11-18,P00127,NORTH ,,1,121.11,,80,0
S0009185,2023-11-13,P00137,north,Wholesale,,121.11,,5,
S0009186,2024-02-21,P00234,,,,121.11,1,80,0
S0009187,2023-06-05,P00277,North,online ,5,121.11,,10,
S0009188,2022-07-13,P00070,north,online ,-10,121.11,1,10,1
S0009189,2024-12-06,P00280,North,online ,,121.11,0,80,0
S0009190,2022-09-27,P00231,north,Retail,-10,121.11,,0,1
S0009191,2023-04-26,P00272,South,Retail,20,121.11,1,80,0
S0009192,2024-04-16,P00149,North,Wholesale,500,121.11,,,0
S0009193,2022-08-13,P00148,North,Wholesale,,121.11,,5,1
S0009194,2024-09-04,P00042,North,Wholesale,,121.11,1,10,0
S0009195,2023-06-22,P00062,,Wholesale,100,121.11,0,30,
S0009196,2023-05-15,P00253,East,Wholesale,1,121.11,1,,0
S0009197,2022-04-29,P00202,South,,20,121.11,,80,1
S0009198,2023-01-03,P00029,East,Retail,20,121.11,0,30,
S0009199,2023-09-09,P00053,,online ,500,121.11,1,30,
S0009200,2023-07-31,P00280,NORTH ,,1,121.11,1,,0
S0009201,2023-10-22,P00101,South,Wholesale,1,121.11,,80,0
S0009202,2023-11-03,P00026,,Wholesale,100,121.11,0,10,
S0009203,2023-03-25,P00130,north,Retail,1,121.11,,5,1
S0009204,2023-06-05,P00273,north,,500,121.11,,,0
S0009205,2023-05-16,P00139,South,Wholesale,,121.11,,30,0
S0009206,2023-11-20,P00239,East,Online,5,121.11,1,80,1
S0009207,2023-02-22,P00245,,Retail,500,121.11,,80,1
S0009208,2024-01-02,P00264,,Wholesale,,121.11,0,10,0
S0009209,2023-07-28,P00074,East,Online,500,121.11,1,80,0
S0009210,2024-09-21,P00083,north,Wholesale,5,121.11,0,0,0
S0009211,2022-11-04,P00046,NORTH ,Retail,5,121.11,1,10,0
S0009212,2023-04-30,P00247,,online ,,121.11,,10,0
S0009213,2024-03-01,P00168,East,online ,-10,121.11,,0,
S0009214,2024-10-27,P00217,East,online ,1,121.11,1,,1
S0009215,2022-11-27,P00032,North,Online,100,121.11,,30,0
S0009216,2024-02-01,P00041,NORTH ,Retail,,121.11,1,5,1
S0009217,2023-07-30,P00139,South,Online,0,121.11,1,10,
S0009218,2023-05-06,P00026,North,Wholesale,5,121.11,1,10,1
S0009219,2022-11-20,P00025,East,,-10,121.11,,0,0
S0009220,2024-06-21,P00074,north,Wholesale,5,121.11,1,5,
S0009221,2023-12-10,P00076,North,Online,0,121.11,0,10,
S0009222,2024-03-05,P00082,South,online ,100,121.11,1,0,1
S0009223,2024-05-10,P00143,South,Wholesale,0,121.11,,30,1
S0009224,2022-11-25,P00186,East,Retail,20,121.11,0,80,1
S0009225,2024-11-01,P00130,South,online ,5,121.11,1,0,0
S0009226,2023-01-26,P00290,north,Wholesale,500,121.11,0,10,0
S0009227,2023-08-30,P00095,East,,0,121.11,1,0,
S0009228,2023-08-21,P00113,South,Wholesale,20,121.11,,0,0
S0009229,2023-04-19,P00192,NORTH ,Wholesale,100,121.11,1,0,0
S0009230,2022-12-20,P00063,South,,,121.11,0,0,1
S0009231,2024-04-18,P00054,North,Online,,121.11,1,80,
S0009232,2022-06-03,P00007,East,online ,500,121.11,,0,
S0009233,2023-10-26,P00063,South,Retail,500,121.11,,30,1
S0009234,2023-02-17,P00179,NORTH ,,-10,121.11,,80,0
S0009235,2024-10-18,P00278,NORTH ,Online,500,121.11,0,,
S0009236,2022-05-27,P00161,East,Online,0,121.11,1,80,0
S0009237,2024-07-26,P00144,South,Wholesale,0,121.11,0,10,
S0009238,2022-11-03,P00081,NORTH ,Retail,,121.11,0,30,0
S0009239,2022-11-13,P00167,North,online ,20,121.11,1,80,0
S0009240,2023-06-05,P00095,,online ,1,121.11,,5,1
S0009241,2024-02-25,P00110,North,Retail,1,121.11,0,10,
S0009242,2023-06-28,P00169,north,Online,1,121.11,0,,
S0009243,2022-12-26,P00066,NORTH ,Online,100,121.11,1,30,
S0009244,2022-07-14,P00126,,online ,500,121.11,0,,1
S0009245,2022-01-25,P00262,North,Online,500,121.11,,0,1
S0009246,2023-03-09,P00139,South,Wholesale,20,121.11,0,10,
S0009247,2024-09-13,P00142,North,Online,5,121.11,1,80,1
S0009248,2024-06-22,P00199,,Wholesale,0,121.11,,,
S0009249,2022-06-18,P00037,NORTH ,Retail,500,121.11,0,30,
S0009250,2023-01-12,P00173,East,,20,121.11,1,80,0
S0009251,2022-09-10,P00127,East,Online,100,121.11,0,0,0
S0009252,2022-02-27,P00127,East,Online,500,121.11,0,,0
S0009253,2023-08-22,P00129,East,Retail,100,121.11,1,80,
S0009254,2022-07-10,P00199,South,Online,5,121.11,0,,
S0009255,2024-12-29,P00011,East,Wholesale,0,121.11,0,,
S0009256,2024-12-21,P00032,north,online ,0,121.11,,,0
S0009257,2022-08-04,P00067,,Wholesale,500,121.11,1,30,0
S0009258,2022-09-02,P00209,North,online ,500,121.11,,10,
S0009259,2022-09-02,P00297,South,online ,0,121.11,,10,0
S0009260,2022-12-19,P00268,North,Online,500,121.11,0,80,
S0009261,2024-03-23,P00008,East,Retail,500,121.11,0,0,0
S0009262,2023-10-10,P00178,north,Retail,1,121.11,,30,1
S0009263,2024-09-26,P00178,NORTH ,,100,121.11,1,30,1
S0009264,2022-03-17,P00133,north,,500,121.11,1,80,
S0009265,2022-09-04,P00219,South,Retail,5,121.11,,5,
S0009266,2024-07-07,P00138,South,Online,500,121.11,1,,0
S0009267,2023-01-01,P00106,NORTH ,Wholesale,1,121.11,1,,0
S0009268,2023-01-28,P00100,North,Online,-10,121.11,1,30,
S0009269,2022-08-17,P00045,North,online ,5,121.11,,10,1
S0009270,2022-05-30,P00103,north,Wholesale,-10,121.11,0,5,
S0009271,2024-01-16,P00165,,online ,100,121.11,,30,0
S0009272,2023-03-23,P00076,South,,-10,121.11,0,10,0
S0009273,2024-11-03,P00107,,Wholesale,5,121.11,,10,1
S0009274,2024-06-07,P00102,South,online ,500,121.11,,,
S0009275,2024-11-11,P00080,,Wholesale,-10,121.11,,5,
S0009276,2023-01-06,P00134,NORTH ,online ,0,121.11,0,5,
S0009277,2022-03-24,P00103,South,,0,121.11,,5,0
S0009278,2024-11-29,P00102,East,Online,,121.11,1,10,1
S0009279,2024-12-16,P00019,NORTH ,Online,5,121.11,,5,0
S0009280,2022-01-11,P00056,South,Online,500,121.11,1,5,1
S0009281,2024-05-13,P00284,South,Online,1,121.11,0,,
S0009282,2024-11-12,P00049,north,Retail,-10,121.11,,,
S0009283,2024-09-02,P00157,north,Online,0,121.11,0,80,1
S0009284,2022-02-01,P00205,,online ,20,121.11,0,0,
S0009285,2024-11-06,P00113,,Wholesale,,121.11,0,0,0
S0009286,2022-01-16,P00229,north,online ,5,121.11,0,80,1
S0009287,2023-07-27,P00021,north,online ,-10,121.11,1,0,0
S0009288,2023-11-26,P00215,NORTH ,Retail,20,121.11,0,10,0
S0009289,2023-08-22,P00228,North,Online,1,121.11,,5,1
S0009290,2024-05-16,P00274,north,Retail,1,121.11,1,0,
S0009291,2024-01-10,P00238,north,,20,121.11,,5,
S0009292,2022-03-01,P00247,,Retail,-10,121.11,,80,0
S0009293,2022-03-13,P00286,north,Wholesale,20,121.11,1,80,0
S0009294,2023-04-08,P00262,NORTH ,Retail,-10,121.11,0,5,
S0009295,2023-05-13,P00006,South,Online,100,121.11,1,,
S0009296,2023-05-26,P00166,NORTH ,,5,121.11,1,,1
S0009297,2024-05-06,P00190,north,online ,1,121.11,1,80,
S0009298,2023-09-14,P00260,north,online ,500,121.11,1,5,
S0009299,2023-01-11,P00156,North,Wholesale,-10,121.11,1,0,
S0009300,2024-11-09,P00165,,Retail,20,121.11,0,10,1
S0009301,2023-08-31,P00040,East,online ,0,121.11,0,0,1
S0009302,2024-04-17,P00012,East,Online,5,121.11,0,5,0
S0009303,2023-01-17,P00073,North,Wholesale,1,121.11,1,0,
S0009304,2024-04-07,P00197,North,online ,0,121.11,,5,1
S0009305,2023-11-09,P00182,South,Online,1,121.11,,80,0
S0009306,2023-08-02,P00140,North,,100,121.11,1,,
S0009307,2023-08-12,P00059,,,100,121.11,1,,0
S0009308,2023-02-11,P00248,East,Wholesale,-10,121.11,1,10,0
S0009309,2024-02-18,P00211,South,,0,121.11,0,10,1
S0009310,2023-01-11,P00153,North,Wholesale,-10,121.11,,5,1
S0009311,2022-09-21,P00192,North,Retail,0,121.11,1,30,0
S0009312,2023-09-24,P00216,North,Wholesale,20,121.11,0,30,
S0009313,2024-01-17,P00002,South,Wholesale,0,121.11,1,10,0
S0009314,2023-12-11,P00151,North,Online,100,121.11,0,5,1
S0009315,2023-05-01,P00246,North,,100,121.11,0,5,1
S0009316,2022-11-15,P00181,,Retail,500,121.11,1,5,
S0009317,2024-01-12,P00109,East,Wholesale,,121.11,1,5,
S0009318,2024-12-19,P00055,North,Wholesale,500,121.11,1,5,0
S0009319,2024-12-05,P00176,north,,5,121.11,0,5,1
S0009320,2023-04-21,P00122,South,online ,20,121.11,1,5,1
S0009321,2022-04-24,P00012,East,Online,,121.11,0,,0
S0009322,2024-07-06,P00241,NORTH ,Online,500,121.11,1,5,
S0009323,2022-06-14,P00144,,Wholesale,-10,121.11,,30,1
S0009324,2023-03-26,P00252,North,Wholesale,100,121.11,0,5,
S0009325,2023-04-22,P00127,North,Online,,121.11,1,80,1
S0009326,2023-09-07,P00063,North,Retail,100,121.11,1,30,1
S0009327,2022-03-10,P00153,,online ,5,121.11,,10,0
S0009328,2024-10-18,P00273,NORTH ,,500,121.11,0,10,0
S0009329,2023-02-03,P00043,East,,5,121.11,,10,
S0009330,2024-11-26,P00140,North,Retail,,121.11,0,0,
S0009331,2023-07-03,P00198,,Online,100,121.11,,10,
S0009332,2024-01-26,P00175,East,,20,121.11,,80,0
S0009333,2023-06-06,P00178,NORTH ,online ,1,121.11,1,5,1
S0009334,2024-08-21,P00069,NORTH ,Retail,20,121.11,0,10,
S0009335,2022-12-03,P00085,NORTH ,Online,100,121.11,,5,0
S0009336,2022-09-21,P00276,,Online,,121.11,0,80,
S0009337,2022-10-10,P00290,North,Online,100,121.11,,5,1
S0009338,2024-11-25,P00263,North,online ,,121.11,0,,1
