inventory_id,product_id,warehouse_id,on_hand_qty,reserved_qty,reorder_point,last_restock_date
I003427,P00179,WH02,,0,300,2022-09-24
I003428,P00208,wh-01,-100,,100,2021-06-07
I003429,P00269,WH03,50,100,,2022-12-08
I003430,P00096,wh-01,50,10,,2021-07-06
I003431,P00111,wh-01,50,10,100,2022-06-05
I003432,P00092,WH02,200,,500,2022-04-20
I003433,P00149,,99999,0,,2023-09-09
I003434,P00230,wh-01,1000,0,,2024-12-03
I003435,P00097,,,100,500,2022-03-10
I003436,P00049,WH02,50,0,100,2024-11-22
I003437,P00122,,0,0,300,2022-05-19
I003438,P00062,WH02,,10,300,2024-10-02
I003439,P00162,WH01,50,0,100,2021-08-17
I003440,P00054,WH03,,100,,2023-03-21
I003441,P00092,WH02,,10,100,2023-12-15
I003442,P00267,,,0,100,2021-12-20
I003443,P00080,wh-01,-100,100,500,2021-10-11
I003444,P00135,WH02,,,100,2021-03-05
I003445,P00147,wh-01,-100,0,500,2024-05-19
I003446,P00010,WH01,-100,0,500,2021-08-28
I003447,P00014,,50,100,,2023-04-22
I003448,P00187,wh-01,0,10,100,2023-04-09
I003449,P00282,WH01,200,0,300,2022-04-26
I003450,P00114,WH01,200,100,300,2024-04-16
I003451,P00023,wh-01,,100,300,2021-08-26
I003452,P00259,,,10,300,2024-06-10
I003453,P00091,wh-01,200,0,500,2021-01-11
I003454,P00137,,-100,100,500,2023-02-01
I003455,P00170,,0,0,500,2021-01-31
I003456,P00120,wh-01,200,0,500,2021-04-16
I003457,P00167,WH02,-100,100,300,2023-04-16
I003458,P00241,,0,10,300,2023-02-18
I003459,P00230,,50,10,300,2021-07-24
I003460,P00039,WH03,99999,100,500,2023-03-27
I003461,P00139,wh-01,-100,10,500,2023-11-04
I003462,P00055,WH01,1000,,300,2022-04-21
I003463,P00292,WH01,50,100,100,2024-07-30
I003464,P00009,WH03,0,,,2021-04-10
I003465,P00064,,1000,0,,2022-09-12
I003466,P00191,WH03,1000,10,,2023-11-05
I003467,P00299,,1000,100,100,2023-06-06
I003468,P00027,WH01,50,,100,2024-02-15
I003469,P00297,wh-01,0,,,2021-10-29
I003470,P00105,WH01,99999,100,300,2024-10-07
I003471,P00269,WH03,1000,10,,2022-03-02
I003472,P00030,WH01,,10,,2022-07-14
I003473,P00270,wh-01,1000,0,100,2024-09-22
I003474,P00120,WH03,200,100,300,2021-11-09
I003475,P00064,WH02,1000,10,100,2024-08-05
I003476,P00161,WH02,-100,0,,2021-07-28
I003477,P00212,,99999,,500,2023-12-02
I003478,P00148,,-100,0,300,2022-01-17
I003479,P00122,wh-01,50,,300,2022-04-13
I003480,P00281,WH02,99999,10,,2024-11-16
I003481,P00294,WH03,1000,100,500,2021-01-27
I003482,P00158,WH01,50,,300,2021-07-03
I003483,P00116,WH02,-100,,500,2022-12-24
I003484,P00062,,99999,100,100,2021-11-23
I003485,P00235,wh-01,-100,100,500,2023-09-02
I003486,P00025,,0,,100,2023-03-15
I003487,P00235,WH02,50,100,500,2023-03-06
I003488,P00014,wh-01,,10,500,2021-12-12
I003489,P00097,WH01,99999,100,300,2021-07-28
I003490,P00126,WH03,0,100,500,2024-11-13
I003491,P00097,,200,,300,2022-08-07
I003492,P00205,,50,100,500,2022-01-06
I003493,P00206,WH03,-100,0,300,2021-03-31
I003494,P00244,WH03,50,10,300,2021-01-24
I003495,P00293,WH02,,100,,2023-01-04
I003496,P00066,WH03,99999,,,2022-09-03
I003497,P00043,WH03,0,0,500,2022-06-30
I003498,P00233,WH03,200,100,100,2022-08-23
I003499,P00079,wh-01,99999,100,500,2021-03-18
I003500,P00048,,,,300,2021-12-25
I003501,P00188,WH01,99999,10,100,2024-10-19
I003502,P00206,WH01,-100,0,100,2022-11-27
I003503,P00192,WH03,0,100,100,2022-08-08
I003504,P00298,WH02,200,100,,2024-05-08
I003505,P00073,WH03,0,,300,2021-02-15
I003506,P00168,WH02,-100,100,,2022-05-29
I003507,P00204,WH01,0,100,500,2024-10-09
I003508,P00093,WH02,50,,500,2021-10-17
I003509,P00018,,50,0,300,2022-01-02
I003510,P00246,WH02,-100,0,,2024-12-24
I003511,P00006,WH01,99999,10,100,2022-04-13
I003512,P00189,WH03,50,0,,2023-08-21
I003513,P00180,,0,0,100,2021-11-08
I003514,P00216,WH01,1000,10,100,2024-05-27
I003515,P00060,WH01,99999,10,,2024-03-07
I003516,P00037,wh-01,-100,,100,2021-11-24
I003517,P00076,WH03,1000,,,2022-07-01
I003518,P00148,WH02,200,0,,2021-11-19
I003519,P00116,WH01,50,10,,2024-07-12
I003520,P00047,,99999,0,300,2024-10-18
I003521,P00022,WH01,0,10,500,2024-10-05
I003522,P00055,WH02,0,0,300,2024-07-02
I003523,P00017,WH02,200,,100,2022-02-04
I003524,P00246,WH03,50,10,100,2024-04-30
I003525,P00027,wh-01,0,100,100,2022-09-10
I003526,P00059,WH03,200,10,100,2023-05-17
I003527,P00197,WH01,,0,500,2022-03-24
I003528,P00048,WH01,1000,,300,2024-03-07
I003529,P00245,,50,100,300,2022-05-12
I003530,P00297,wh-01,1000,0,300,2022-10-16
I003531,P00063,WH01,200,,,2023-09-26
I003532,P00183,wh-01,200,100,500,2024-02-06
I003533,P00240,WH03,50,,,2024-02-27
I003534,P00149,WH02,50,100,,2023-10-21
I003535,P00267,WH02,-100,10,,2023-08-13
I003536,P00254,wh-01,0,,,2021-09-06
I003537,P00076,WH01,1000,0,500,2022-12-13
I003538,P00215,WH03,,,,2023-06-10
I003539,P00107,WH01,200,,300,2022-04-10
I003540,P00070,WH02,99999,,500,2022-07-02
I003541,P00209,wh-01,1000,,100,2024-05-06
I003542,P00227,WH02,-100,,500,2024-09-04
I003543,P00009,WH01,-100,0,,2023-02-28
I003544,P00292,WH03,-100,0,100,2021-01-20
I003545,P00284,WH01,-100,100,300,2022-03-03
I003546,P00285,WH01,99999,100,300,2022-08-19
I003547,P00151,WH01,99999,0,500,2022-02-01
I003548,P00059,WH03,50,100,,2024-06-01
I003549,P00261,,,,300,2022-04-13
I003550,P00223,WH02,50,10,300,2023-03-24
I003551,P00123,WH02,50,10,,2023-07-13
I003552,P00195,,50,10,500,2023-06-28
I003553,P00128,,99999,100,300,2023-11-07
I003554,P00092,,-100,100,500,2022-10-16
I003555,P00006,WH03,50,,300,2024-08-01
I003556,P00054,WH03,-100,100,100,2021-08-17
I003557,P00124,wh-01,50,10,100,2021-05-01
I003558,P00021,WH02,,100,500,2022-05-02
I003559,P00017,WH03,200,0,500,2023-06-29
I003560,P00226,wh-01,1000,,,2024-07-14
I003561,P00128,wh-01,99999,0,,2022-03-31
I003562,P00028,,0,100,500,2021-05-04
I003563,P00189,WH03,,10,500,2024-06-13
I003564,P00234,WH03,-100,0,500,2023-10-27
I003565,P00031,wh-01,0,0,500,2024-06-24
I003566,P00229,WH01,99999,,,2024-01-05
I003567,P00139,WH01,200,100,,2024-06-02
I003568,P00030,wh-01,0,10,500,2021-12-04
I003569,P00170,WH03,,10,300,2024-03-23
I003570,P00018,,200,,500,2023-02-20
I003571,P00279,wh-01,-100,100,100,2024-03-18
I003572,P00237,,-100,0,100,2024-02-05
I003573,P00025,WH01,200,,300,2023-07-31
I003574,P00133,WH01,,0,,2021-10-08
I003575,P00278,,99999,0,300,2023-09-12
I003576,P00095,wh-01,0,10,100,2023-02-01
I003577,P00260,WH01,1000,10,,2021-05-03
I003578,P00079,wh-01,0,100,100,2023-03-24
I003579,P00282,WH02,1000,100,500,2023-08-30
I003580,P00250,WH03,-100,0,,2023-11-18
I003581,P00072,WH03,50,100,300,2021-07-19
I003582,P00062,,,,100,2024-04-27
I003583,P00011,WH03,,100,,2024-10-02
I003584,P00123,wh-01,,,300,2024-02-11
I003585,P00185,WH01,200,,300,2023-01-10
I003586,P00043,WH03,1000,,,2023-09-02
I003587,P00132,WH01,-100,10,100,2024-12-11
I003588,P00082,wh-01,0,,,2022-09-20
I003589,P00098,WH02,-100,0,100,2022-11-15
I003590,P00155,,200,,100,2021-04-23
I003591,P00153,wh-01,0,10,300,2023-03-02
I003592,P00032,WH02,99999,,500,2023-02-16
I003593,P00018,WH03,1000,10,,2022-11-13
I003594,P00032,WH02,50,10,300,2022-04-22
I003595,P00034,WH03,99999,,,2023-07-05
I003596,P00047,WH02,200,10,500,2023-04-17
I003597,P00160,WH01,200,10,500,2022-09-26
I003598,P00259,WH01,1000,10,,2022-05-21
I003599,P00291,WH02,,0,300,2021-03-29
I003600,P00218,WH03,,10,,2022-08-07
I003601,P00277,WH03,50,100,100,2022-06-20
I003602,P00180,wh-01,,100,100,2022-10-06
I003603,P00057,,50,10,300,2024-05-28
I003604,P00116,wh-01,50,0,300,2023-11-27
I003605,P00280,WH03,-100,10,100,2022-07-18
I003606,P00218,WH01,0,100,300,2024-04-17
I003607,P00045,wh-01,200,0,500,2023-04-05
I003608,P00278,,1000,0,500,2023-10-09
I003609,P00100,wh-01,0,10,,2021-05-14
I003610,P00030,WH02,50,10,100,2021-12-07
I003611,P00159,WH02,0,100,100,2021-03-30
I003612,P00297,,,10,100,2023-03-16
I003613,P00006,wh-01,200,,500,2022-06-07
I003614,P00082,,50,100,300,2022-02-06
I003615,P00010,WH01,0,0,500,2024-11-01
I003616,P00059,wh-01,-100,10,500,2023-04-23
I003617,P00074,,99999,0,300,2021-01-16
I003618,P00229,WH02,-100,100,100,2022-06-22
I003619,P00079,WH01,50,10,,2023-01-16
I003620,P00291,WH01,1000,10,100,2022-11-12
I003621,P00207,WH03,0,0,500,2021-04-08
I003622,P00058,wh-01,200,100,300,2024-11-13
I003623,P00230,WH02,-100,100,300,2022-09-16
I003624,P00274,WH03,1000,,,2024-11-23
I003625,P00160,WH02,-100,100,300,2021-01-04
I003626,P00209,WH02,-100,0,300,2024-05-18
I003627,P00292,wh-01,1000,10,,2021-03-21
I003628,P00279,WH03,,100,300,2022-06-23
I003629,P00055,,0,100,300,2024-04-27
I003630,P00005,wh-01,1000,0,500,2024-02-03
I003631,P00003,,1000,,100,2024-12-21
I003632,P00117,wh-01,-100,10,100,2021-03-30
I003633,P00197,WH01,-100,0,300,2023-06-16
I003634,P00272,WH02,1000,100,500,2021-05-09
I003635,P00031,WH02,50,0,300,2023-12-24
I003636,P00092,wh-01,,0,,2022-09-19
I003637,P00069,WH02,99999,100,100,2021-01-12
I003638,P00191,WH01,99999,,100,2024-01-12
I003639,P00158,,,,,2021-11-02
I003640,P00009,WH03,-100,10,500,2022-11-29
I003641,P00199,WH01,1000,,500,2024-07-21
I003642,P00197,wh-01,99999,,,2022-11-01
I003643,P00137,WH01,,,,2021-09-22
I003644,P00129,WH02,1000,0,,2021-01-26
I003645,P00176,,200,0,100,2022-07-13
I003646,P00191,wh-01,99999,100,,2024-08-25
I003647,P00119,WH01,0,10,500,2023-06-10
I003648,P00284,WH03,-100,,300,2022-11-17
I003649,P00249,,-100,100,,2021-09-19
I003650,P00036,,99999,100,300,2022-12-28
I003651,P00112,WH03,200,,300,2022-06-05
I003652,P00025,WH03,-100,10,500,2021-03-14
I003653,P00002,WH01,50,0,500,2022-11-01
I003654,P00242,wh-01,1000,100,100,2022-12-09
I003655,P00179,wh-01,,100,500,2022-12-26
I003656,P00261,WH03,50,10,,2023-03-20
I003657,P00241,WH02,,,300,2022-11-23
I003658,P00166,,1000,,100,2021-10-25
I003659,P00280,WH01,-100,0,100,2023-07-25
I003660,P00156,wh-01,1000,10,500,2023-11-02
I003661,P00273,WH01,,100,,2023-03-20
I003662,P00275,WH03,0,100,100,2023-06-19
I003663,P00150,WH02,200,100,,2023-11-27
I003664,P00097,,1000,10,300,2023-11-29
I003665,P00213,wh-01,1000,0,500,2023-02-03
I003666,P00272,WH02,0,,,2024-06-15
I003667,P00020,,50,0,,2022-06-03
I003668,P00126,WH01,1000,0,,2023-02-25
I003669,P00020,wh-01,,10,100,2021-12-30
I003670,P00080,WH02,200,10,300,2024-05-06
I003671,P00067,WH01,,0,,2023-10-09
I003672,P00150,,1000,100,500,2023-03-01
I003673,P00271,WH01,99999,100,300,2022-01-16
I003674,P00212,WH02,-100,,100,2023-07-30
I003675,P00032,,50,10,300,2023-01-08
I003676,P00284,,,0,500,2024-12-22
I003677,P00116,WH01,50,10,500,2022-06-20
I003678,P00019,WH01,,,,2021-01-27
I003679,P00156,WH02,-100,10,500,2022-02-24
I003680,P00156,WH02,200,,100,2022-08-11
I003681,P00124,WH03,0,10,,2024-09-03
I003682,P00149,WH03,50,0,100,2023-12-15
I003683,P00271,WH02,1000,0,500,2021-04-09
I003684,P00286,WH02,99999,100,100,2021-01-03
I003685,P00226,WH01,0,,300,2022-01-03
I003686,P00190,,-100,10,300,2023-03-10
I003687,P00235,WH02,50,,100,2023-07-10
I003688,P00185,WH02,0,100,500,2022-10-29
I003689,P00130,,,,500,2024-04-01
I003690,P00050,wh-01,,,100,2024-03-28
I003691,P00084,,-100,0,300,2023-02-24
I003692,P00081,WH02,99999,0,500,2021-03-26
I003693,P00175,WH03,,,,2024-10-27
I003694,P00233,WH02,0,0,500,2024-06-23
I003695,P00228,wh-01,-100,,500,2024-03-30
I003696,P00177,WH02,50,0,100,2021-03-29
I003697,P00215,WH02,0,100,,2023-01-22
I003698,P00136,WH01,,0,300,2023-05-16
I003699,P00123,,50,10,500,2021-10-26
I003700,P00153,WH01,200,100,300,2024-12-04
I003701,P00105,wh-01,50,,,2023-01-25
I003702,P00009,,,0,100,2022-08-17
I003703,P00024,wh-01,1000,10,500,2021-05-24
I003704,P00289,wh-01,0,100,500,2021-05-17
I003705,P00135,WH01,1000,100,100,2021-06-16
I003706,P00126,WH02,50,100,300,2023-04-14
I003707,P00191,WH02,1000,0,,2021-07-18
I003708,P00260,WH02,200,0,,2023-06-07
I003709,P00082,WH02,-100,100,,2023-07-16
I003710,P00257,WH02,50,0,300,2023-03-04
I003711,P00081,,0,,100,2023-03-19
I003712,P00196,,-100,,500,2022-12-26
I003713,P00222,wh-01,,10,,2022-12-12
I003714,P00029,WH03,-100,100,100,2021-02-22
I003715,P00161,WH03,200,,100,2022-12-08
I003716,P00095,wh-01,99999,10,,2022-09-07
I003717,P00272,WH03,200,0,,2024-05-03
I003718,P00158,wh-01,1000,0,300,2022-08-08
I003719,P00159,WH02,1000,0,500,2021-12-15
I003720,P00177,wh-01,,100,300,2023-11-07
I003721,P00257,WH03,99999,0,500,2021-02-05
I003722,P00029,WH01,99999,100,,2023-11-14
I003723,P00203,wh-01,,100,500,2023-04-28
I003724,P00206,wh-01,0,10,500,2024-01-30
I003725,P00245,WH02,0,0,300,2022-11-15
I003726,P00047,,99999,,500,2023-04-25
I003727,P00034,wh-01,0,10,500,2023-02-14
I003728,P00086,wh-01,50,,100,2023-09-13
I003729,P00178,WH02,,0,,2024-09-18
I003730,P00236,WH01,,,,2023-09-27
I003731,P00030,,50,,,2024-04-02
I003732,P00117,WH01,1000,0,100,2024-08-15
I003733,P00100,wh-01,200,,100,2024-10-31
I003734,P00227,WH01,200,100,100,2021-01-02
I003735,P00025,wh-01,0,0,100,2021-12-29
I003736,P00035,WH03,-100,10,,2021-12-05
I003737,P00014,wh-01,,0,,2022-08-08
I003738,P00047,WH02,0,,,2022-07-08
I003739,P00149,WH02,0,,,2021-03-29
I003740,P00049,WH03,1000,100,,2024-04-01
I003741,P00125,WH02,0,100,300,2024-04-17
I003742,P00076,WH01,1000,100,,2024-08-01
I003743,P00122,WH03,1000,100,100,2021-07-04
I003744,P00163,WH02,99999,100,300,2024-11-17
I003745,P00058,,1000,10,100,2022-01-30
I003746,P00062,WH03,,10,100,2021-02-03
I003747,P00063,WH02,1000,100,100,2024-10-18
I003748,P00218,WH02,50,10,,2022-03-21
I003749,P00047,wh-01,,10,300,2022-04-05
I003750,P00045,,-100,10,500,2024-04-26
I003751,P00259,WH02,,,300,2024-08-09
I003752,P00082,WH02,200,100,500,2023-05-12
I003753,P00262,WH01,1000,100,100,2024-06-12
I003754,P00188,wh-01,1000,10,,2022-05-11
I003755,P00062,WH02,-100,,,2022-03-08
I003756,P00026,WH02,0,10,500,2023-11-04
I003757,P00186,WH02,,10,500,2023-02-12
I003758,P00294,,-100,10,,2022-07-30
I003759,P00010,WH02,-100,100,100,2024-02-21
I003760,P00284,WH02,50,100,500,2024-06-02
I003761,P00189,WH01,1000,10,300,2021-08-23
I003762,P00229,WH03,50,,,2023-04-23
I003763,P00154,,50,10,300,2024-04-13
I003764,P00200,WH01,50,0,500,2022-09-29
I003765,P00264,wh-01,1000,,,2023-05-23
I003766,P00220,WH03,1000,10,,2023-11-02
I003767,P00034,WH03,,,,2023-05-06
I003768,P00279,,-100,100,,2022-12-20
I003769,P00257,WH01,50,,300,2022-12-05
I003770,P00213,,,,300,2022-10-10
I003771,P00198,wh-01,99999,,100,2023-09-01
I003772,P00210,wh-01,200,0,100,2024-07-05
I003773,P00261,WH02,99999,,300,2024-05-01
I003774,P00143,WH03,,10,500,2021-12-11
I003775,P00162,WH01,-100,10,,2021-05-07
I003776,P00140,,1000,100,500,2021-09-28
I003777,P00170,WH03,-100,,300,2022-09-27
I003778,P00197,WH02,,,500,2024-05-25
I003779,P00282,wh-01,0,,500,2021-05-06
I003780,P00166,,99999,10,300,2024-05-30
I003781,P00009,wh-01,200,0,300,2022-07-23
I003782,P00086,WH03,200,100,100,2022-11-17
I003783,P00186,WH03,-100,0,300,2021-11-03
I003784,P00153,WH01,1000,0,500,2024-02-16
I003785,P00212,WH02,-100,0,,2021-03-30
I003786,P00045,WH03,200,10,,2021-05-11
I003787,P00144,wh-01,50,,,2023-12-28
I003788,P00279,,1000,0,500,2022-05-29
I003789,P00115,WH02,1000,0,,2024-08-12
I003790,P00249,,50,0,300,2021-12-30
I003791,P00154,,0,,,2022-02-16
I003792,P00202,WH03,-100,,300,2022-11-11
I003793,P00132,WH03,-100,10,500,2024-12-17
I003794,P00008,WH01,1000,10,,2024-10-01
I003795,P00280,wh-01,-100,100,500,2023-12-09
I003796,P00153,WH02,99999,10,500,2022-07-20
I003797,P00017,wh-01,0,0,300,2022-01-01
I003798,P00084,WH01,1000,,300,2023-11-21
I003799,P00214,WH01,50,10,300,2024-06-16
I003800,P00221,wh-01,99999,10,,2023-06-07
I003801,P00137,WH01,-100,,500,2023-03-05
I003802,P00166,WH02,,,100,2021-11-14
I003803,P00289,WH01,200,0,300,2023-09-23
I003804,P00048,wh-01,200,100,100,2023-04-12
I003805,P00219,WH02,50,0,300,2022-07-31
I003806,P00270,WH01,1000,100,500,2023-06-24
I003807,P00079,WH01,,,,2022-11-12
I003808,P00230,,50,100,100,2021-10-31
I003809,P00099,WH02,0,100,100,2022-02-16
I003810,P00117,WH01,0,,500,2021-11-27
I003811,P00179,WH03,50,10,,2022-08-16
I003812,P00156,WH02,50,10,100,2024-05-25
I003813,P00122,WH03,-100,100,300,2023-01-10
I003814,P00171,WH01,,0,300,2024-05-04
I003815,P00122,,200,0,100,2021-11-13
I003816,P00067,,1000,0,300,2024-08-22
I003817,P00004,WH02,0,10,,2024-07-20
I003818,P00072,wh-01,50,,300,2022-06-19
I003819,P00025,WH01,200,100,,2021-04-10
I003820,P00265,WH02,50,100,100,2024-08-13
I003821,P00266,wh-01,,10,500,2023-06-20
I003822,P00083,WH03,50,,100,2021-02-10
I003823,P00178,wh-01,200,10,500,2022-12-26
I003824,P00264,WH01,-100,,,2023-10-14
I003825,P00126,wh-01,200,10,,2021-04-23
I003826,P00175,wh-01,,100,300,2021-08-31
I003827,P00143,wh-01,,,300,2023-02-03
I003828,P00179,wh-01,0,0,100,2022-12-29
I003829,P00149,wh-01,1000,10,500,2021-10-18
I003830,P00204,WH03,50,0,500,2022-11-07
I003831,P00279,,99999,10,100,2024-11-25
I003832,P00183,WH03,99999,,,2021-08-14
I003833,P00212,WH01,0,100,100,2024-02-12
I003834,P00001,WH01,200,,,2023-09-07
I003835,P00032,WH03,1000,,500,2021-08-10
I003836,P00099,WH02,200,0,100,2024-09-15
I003837,P00039,WH01,50,100,,2024-10-12
I003838,P00265,,1000,,100,2024-02-06
I003839,P00219,WH03,0,,300,2022-01-24
I003840,P00045,WH03,99999,100,100,2023-11-03
I003841,P00182,WH03,99999,100,500,2022-02-03
I003842,P00221,WH02,,10,,2024-10-18
I003843,P00025,WH01,200,10,500,2021-11-20
I003844,P00211,,,0,500,2022-08-24
I003845,P00129,WH02,99999,10,500,2024-01-18
I003846,P00037,,,0,500,2023-04-28
I003847,P00190,WH01,-100,0,100,2024-04-15
I003848,P00042,wh-01,0,0,300,2024-12-21
I003849,P00054,WH02,99999,100,300,2021-11-18
I003850,P00282,,50,100,100,2021-10-19
I003851,P00130,WH01,0,100,500,2023-10-29
I003852,P00091,WH01,-100,,100,2024-09-16
I003853,P00050,WH01,,100,500,2023-12-11
I003854,P00279,wh-01,,100,500,2021-07-13
I003855,P00203,WH02,1000,10,300,2022-07-26
I003856,P00150,WH03,200,100,500,2021-02-20
I003857,P00296,WH02,99999,100,100,2021-11-09
I003858,P00119,,99999,100,100,2021-08-23
I003859,P00096,WH03,99999,0,100,2023-06-02
I003860,P00283,WH02,99999,100,300,2024-04-29
I003861,P00144,WH03,200,10,500,2023-01-14
I003862,P00195,WH01,,,100,2024-01-18
I003863,P00181,WH02,200,100,300,2024-04-22
I003864,P00053,WH02,,0,500,2024-04-20
I003865,P00165,WH02,99999,,100,2022-08-31
I003866,P00169,wh-01,,100,500,2022-01-11
I003867,P00055,WH03,0,0,500,2024-05-07
I003868,P00107,WH02,99999,100,300,2021-09-12
I003869,P00153,WH02,99999,100,300,2024-06-22
I003870,P00131,WH01,200,10,100,2023-03-09
I003871,P00137,WH02,50,10,100,2022-12-26
I003872,P00094,WH02,-100,100,,2022-01-17
I003873,P00286,,0,100,100,2024-02-21
I003874,P00180,WH01,200,0,500,2021-05-27
I003875,P00277,WH02,0,100,300,2021-03-25
I003876,P00078,wh-01,99999,0,300,2021-11-23
I003877,P00185,wh-01,,100,300,2021-11-07
I003878,P00211,,50,10,,2022-03-06
I003879,P00058,WH01,-100,10,100,2024-09-18
I003880,P00138,wh-01,1000,100,500,2023-12-25
I003881,P00034,wh-01,,100,500,2022-03-27
I003882,P00147,WH01,200,0,100,2024-04-04
I003883,P00046,WH01,200,,500,2023-04-26
I003884,P00043,wh-01,99999,,300,2023-05-14
I003885,P00267,wh-01,200,,,2021-05-09
I003886,P00127,,,0,300,2023-03-26
I003887,P00222,WH03,200,,100,2021-05-08
I003888,P00295,wh-01,50,,500,2021-11-11
I003889,P00072,WH01,-100,100,500,2024-02-18
I003890,P00159,wh-01,-100,100,300,2024-04-23
I003891,P00234,WH01,50,10,300,2021-04-23
I003892,P00224,WH01,200,,500,2022-07-11
I003893,P00093,WH01,99999,10,500,2022-10-06
I003894,P00001,WH01,50,0,,2023-01-30
I003895,P00024,wh-01,-100,0,300,2024-01-02
I003896,P00110,WH02,,0,500,2024-12-04
I003897,P00027,WH03,200,,300,2024-09-13
I003898,P00002,WH02,1000,100,500,2022-10-22
I003899,P00015,WH03,,100,300,2021-01-12
I003900,P00206,WH01,,100,,2022-03-28
I003901,P00029,WH02,99999,0,500,2023-04-13
I003902,P00067,wh-01,1000,100,,2021-06-11
I003903,P00186,WH01,99999,,300,2022-06-27
I003904,P00037,wh-01,,0,100,2022-07-06
I003905,P00188,WH02,50,,,2024-05-21
I003906,P00008,WH01,200,100,100,2024-05-29
I003907,P00274,WH03,99999,,100,2022-08-13
I003908,P00058,WH01,1000,,300,2022-08-03
I003909,P00164,WH01,50,0,300,2023-02-09
I003910,P00044,WH02,200,0,100,2024-06-08
I003911,P00084,WH03,1000,0,,2022-05-08
I003912,P00288,WH02,,10,300,2022-09-11
I003913,P00147,WH02,-100,100,100,2022-08-12
I003914,P00085,WH03,200,10,300,2021-01-11
I003915,P00023,wh-01,,0,,2021-11-14
I003916,P00078,wh-01,-100,0,300,2024-10-17
I003917,P00032,WH01,,10,100,2021-08-15
I003918,P00038,WH02,0,10,300,2021-01-18
I003919,P00107,WH01,50,100,500,2021-12-23
I003920,P00175,WH01,99999,100,500,2021-01-09
I003921,P00043,,0,10,300,2024-12-15
I003922,P00226,,,,300,2023-06-21
I003923,P00272,WH02,99999,0,,2021-12-09
I003924,P00224,WH01,99999,100,300,2024-08-26
I003925,P00155,WH01,-100,0,300,2022-04-07
I003926,P00134,wh-01,,,100,2022-01-30
I003927,P00029,,1000,,500,2021-01-14
I003928,P00295,wh-01,50,,300,2022-01-22
I003929,P00220,WH03,99999,0,100,2021-06-12
I003930,P00002,WH03,,0,300,2021-11-05
I003931,P00267,WH03,0,10,100,2023-08-19
I003932,P00155,,200,100,,2022-10-16
I003933,P00084,wh-01,1000,100,,2021-08-31
I003934,P00101,WH03,,,,2021-11-17
I003935,P00137,WH03,200,100,300,2022-09-02
I003936,P00053,WH02,200,,500,2024-09-14
I003937,P00059,wh-01,200,10,100,2021-08-27
I003938,P00298,wh-01,50,,300,2022-08-02
I003939,P00157,,200,0,500,2021-12-28
I003940,P00079,WH02,200,10,100,2023-04-05
I003941,P00264,,0,,100,2024-11-13
I003942,P00037,WH03,1000,100,,2021-10-09
I003943,P00008,wh-01,0,100,,2021-08-12
I003944,P00092,WH03,1000,,300,2022-10-27
I003945,P00284,wh-01,,100,300,2021-10-13
I003946,P00025,WH03,-100,10,300,2021-03-02
I003947,P00137,,200,10,300,2023-03-20
I003948,P00154,WH01,200,10,,2022-06-16
I003949,P00125,WH02,50,0,,2024-03-10
I003950,P00240,,99999,,,2024-10-05
I003951,P00158,wh-01,-100,,500,2024-09-21
I003952,P00023,wh-01,,,,2023-06-04
I003953,P00145,WH01,,0,500,2024-04-30
I003954,P00166,,0,10,500,2024-10-25
I003955,P00043,,50,10,,2022-05-11
I003956,P00251,WH03,50,100,300,2024-05-21
I003957,P00163,WH02,,100,,2021-08-05
I003958,P00127,wh-01,0,,500,2023-07-17
I003959,P00016,,,,100,2022-09-02
I003960,P00091,,200,10,300,2021-07-21
I003961,P00263,WH03,200,10,100,2022-04-19
I003962,P00129,WH01,99999,0,100,2023-03-01
I003963,P00091,WH02,200,10,500,2024-04-15
I003964,P00098,WH02,50,,,2024-10-16
I003965,P00034,WH02,1000,,100,2023-12-21
I003966,P00165,WH02,200,0,100,2021-11-27
I003967,P00073,wh-01,1000,100,500,2024-04-11
I003968,P00022,WH01,1000,0,500,2023-05-15
I003969,P00296,WH01,-100,0,,2024-11-11
I003970,P00263,WH03,0,,,2024-08-07
I003971,P00057,WH03,50,10,100,2023-10-30
I003972,P00193,WH01,0,0,300,2021-08-05
I003973,P00019,WH01,99999,0,500,2021-03-12
I003974,P00039,WH01,50,10,500,2021-04-03
I003975,P00279,WH03,99999,100,300,2021-11-20
I003976,P00027,,,100,300,2021-08-06
I003977,P00188,WH01,99999,100,300,2021-03-11
I003978,P00197,WH02,0,10,,2022-11-30
I003979,P00198,,0,,500,2024-04-26
I003980,P00265,WH03,99999,0,500,2023-07-08
I003981,P00217,WH01,99999,100,,2024-07-27
I003982,P00287,wh-01,50,0,,2023-02-27
I003983,P00128,WH03,1000,0,300,2023-01-18
I003984,P00284,WH01,-100,0,,2022-08-27
I003985,P00057,wh-01,200,,300,2022-07-21
I003986,P00192,wh-01,,0,500,2022-12-24
I003987,P00033,wh-01,-100,,500,2021-04-20
I003988,P00235,wh-01,50,,,2024-11-27
I003989,P00205,WH01,1000,100,500,2023-01-04
I003990,P00088,WH03,200,100,100,2022-10-24
I003991,P00270,WH03,1000,,500,2024-10-04
I003992,P00273,WH02,,0,300,2021-12-31
I003993,P00007,WH02,99999,10,500,2023-09-09
I003994,P00236,,0,,300,2022-06-29
I003995,P00041,WH01,,100,,2023-01-29
I003996,P00295,WH02,0,100,500,2022-04-06
